Date,Visitor,GV,Home,GH,Unnamed: 5,Att.,LOG,Notes
2022-04-10,Dallas Stars,6.0,Chicago Blackhawks,4.0,,18809.0,2:25,
2022-04-10,Los Angeles Kings,3.0,Minnesota Wild,6.0,,19104.0,2:29,
2022-04-10,Winnipeg Jets,4.0,Ottawa Senators,3.0,,12207.0,2:33,
2022-04-10,Nashville Predators,2.0,Pittsburgh Penguins,3.0,OT,17553.0,2:35,
2022-04-10,Buffalo Sabres,0.0,Tampa Bay Lightning,5.0,,19092.0,2:22,
2022-04-10,Boston Bruins,2.0,Washington Capitals,4.0,,18573.0,2:39,
2022-04-11,Winnipeg Jets,4.0,Montreal Canadiens,2.0,,20728.0,2:23,
2022-04-12,New Jersey Devils,6.0,Arizona Coyotes,2.0,,8679.0,2:23,
2022-04-12,St. Louis Blues,4.0,Boston Bruins,2.0,,17850.0,2:31,
2022-04-12,Seattle Kraken,3.0,Calgary Flames,5.0,,16392.0,2:28,
2022-04-12,Los Angeles Kings,5.0,Chicago Blackhawks,2.0,,18032.0,2:19,
2022-04-12,Tampa Bay Lightning,0.0,Dallas Stars,1.0,,17567.0,2:28,
2022-04-12,Ottawa Senators,4.0,Detroit Red Wings,1.0,,16093.0,2:24,
2022-04-12,Anaheim Ducks,2.0,Florida Panthers,3.0,OT,16204.0,2:32,
2022-04-12,Edmonton Oilers,1.0,Minnesota Wild,5.0,,19035.0,2:32,
2022-04-12,San Jose Sharks,0.0,Nashville Predators,1.0,OT,17159.0,2:38,
2022-04-12,Pittsburgh Penguins,4.0,New York Islanders,5.0,SO,15924.0,2:40,
2022-04-12,Carolina Hurricanes,4.0,New York Rangers,2.0,,18006.0,2:26,
2022-04-12,Buffalo Sabres,5.0,Toronto Maple Leafs,2.0,,18393.0,2:24,
2022-04-12,Vegas Golden Knights,4.0,Vancouver Canucks,5.0,OT,18717.0,2:30,
2022-04-12,Philadelphia Flyers,2.0,Washington Capitals,9.0,,18573.0,2:29,
2022-04-13,Montreal Canadiens,1.0,Columbus Blue Jackets,5.0,,16708.0,2:24,
2022-04-13,Los Angeles Kings,3.0,Colorado Avalanche,9.0,,18017.0,2:22,
2022-04-13,New York Rangers,4.0,Philadelphia Flyers,0.0,,15967.0,2:19,
2022-04-14,Ottawa Senators,3.0,Boston Bruins,2.0,,17850.0,2:39,
2022-04-14,St. Louis Blues,6.0,Buffalo Sabres,2.0,,11565.0,2:22,
2022-04-14,Detroit Red Wings,3.0,Carolina Hurricanes,0.0,,17811.0,2:31,
2022-04-14,Vegas Golden Knights,6.0,Calgary Flames,1.0,,17070.0,2:30,
2022-04-14,San Jose Sharks,4.0,Chicago Blackhawks,5.0,SO,19501.0,2:45,
2022-04-14,New Jersey Devils,1.0,Colorado Avalanche,3.0,,18024.0,2:20,
2022-04-14,Minnesota Wild,3.0,Dallas Stars,2.0,OT,18110.0,2:31,
2022-04-14,Edmonton Oilers,4.0,Nashville Predators,0.0,,17403.0,2:34,
2022-04-14,New York Islanders,3.0,Pittsburgh Penguins,6.0,,18236.0,2:29,
2022-04-14,Anaheim Ducks,3.0,Tampa Bay Lightning,4.0,OT,19092.0,2:35,
2022-04-14,Washington Capitals,3.0,Toronto Maple Leafs,7.0,,18466.0,2:30,
2022-04-14,Arizona Coyotes,1.0,Vancouver Canucks,7.0,,18890.0,2:22,
2022-04-15,Winnipeg Jets,1.0,Florida Panthers,6.0,,17625.0,2:27,
2022-04-15,New York Islanders,3.0,Montreal Canadiens,0.0,,21105.0,2:22,
2022-04-16,Pittsburgh Penguins,1.0,Boston Bruins,2.0,,17850.0,2:26,
2022-04-16,Philadelphia Flyers,3.0,Buffalo Sabres,4.0,,11046.0,2:24,
2022-04-16,Arizona Coyotes,1.0,Calgary Flames,9.0,,16823.0,2:26,
2022-04-16,Carolina Hurricanes,4.0,Colorado Avalanche,7.0,,18091.0,2:34,
2022-04-16,San Jose Sharks,1.0,Dallas Stars,2.0,,18532.0,2:22,
2022-04-16,Vegas Golden Knights,0.0,Edmonton Oilers,4.0,,17757.0,2:31,
2022-04-16,Columbus Blue Jackets,1.0,Los Angeles Kings,2.0,,18230.0,2:23,
2022-04-16,Washington Capitals,8.0,Montreal Canadiens,4.0,,21105.0,2:43,
2022-04-16,Chicago Blackhawks,3.0,Nashville Predators,4.0,,17159.0,2:36,
2022-04-16,Detroit Red Wings,0.0,New York Rangers,4.0,,18006.0,2:18,
2022-04-16,Toronto Maple Leafs,5.0,Ottawa Senators,4.0,OT,18655.0,2:35,
2022-04-16,New Jersey Devils,3.0,Seattle Kraken,4.0,SO,17151.0,2:40,
2022-04-16,Minnesota Wild,5.0,St. Louis Blues,6.0,OT,18096.0,2:43,
2022-04-16,Winnipeg Jets,4.0,Tampa Bay Lightning,7.0,,19092.0,2:27,
2022-04-17,Columbus Blue Jackets,4.0,Anaheim Ducks,6.0,,13635.0,2:24,
2022-04-17,Florida Panthers,6.0,Detroit Red Wings,1.0,,14566.0,2:23,
2022-04-17,San Jose Sharks,4.0,Minnesota Wild,5.0,OT,19029.0,2:28,
2022-04-17,St. Louis Blues,8.0,Nashville Predators,3.0,,17277.0,2:30,
2022-04-17,Buffalo Sabres,5.0,Philadelphia Flyers,3.0,,14377.0,2:28,
2022-04-17,New York Islanders,2.0,Toronto Maple Leafs,4.0,,17464.0,2:29,
2022-04-18,Carolina Hurricanes,5.0,Arizona Coyotes,3.0,,8496.0,2:27,
2022-04-18,Calgary Flames,5.0,Chicago Blackhawks,2.0,,18523.0,2:23,
2022-04-18,Washington Capitals,3.0,Colorado Avalanche,2.0,,18020.0,2:28,
2022-04-18,Ottawa Senators,2.0,Seattle Kraken,4.0,,17151.0,2:31,
2022-04-18,Dallas Stars,2.0,Vancouver Canucks,6.0,,18890.0,2:29,
2022-04-18,New Jersey Devils,3.0,Vegas Golden Knights,2.0,,18077.0,2:24,
2022-04-19,Los Angeles Kings,2.0,Anaheim Ducks,1.0,,17174.0,2:24,
2022-04-19,Minnesota Wild,2.0,Montreal Canadiens,0.0,,20725.0,2:26,
2022-04-19,Calgary Flames,2.0,Nashville Predators,3.0,SO,17237.0,2:43,
2022-04-19,Florida Panthers,3.0,New York Islanders,2.0,OT,17255.0,2:28,
2022-04-19,Winnipeg Jets,0.0,New York Rangers,3.0,,18006.0,2:23,
2022-04-19,Columbus Blue Jackets,2.0,San Jose Sharks,3.0,,11894.0,2:18,
2022-04-19,Boston Bruins,3.0,St. Louis Blues,2.0,OT,18096.0,2:29,
2022-04-19,Detroit Red Wings,4.0,Tampa Bay Lightning,3.0,,19092.0,2:31,
2022-04-19,Philadelphia Flyers,2.0,Toronto Maple Leafs,5.0,,18291.0,2:29,
2022-04-19,Ottawa Senators,4.0,Vancouver Canucks,3.0,SO,18845.0,0:28,
2022-04-20,Chicago Blackhawks,4.0,Arizona Coyotes,3.0,OT,11916.0,2:35,
2022-04-20,Dallas Stars,2.0,Edmonton Oilers,5.0,,16833.0,2:27,
2022-04-20,Colorado Avalanche,2.0,Seattle Kraken,3.0,,17151.0,2:17,
2022-04-20,Washington Capitals,3.0,Vegas Golden Knights,4.0,OT,18240.0,2:38,
2022-04-21,Winnipeg Jets,2.0,Carolina Hurricanes,4.0,,17587.0,2:26,
2022-04-21,Dallas Stars,2.0,Calgary Flames,4.0,,17280.0,2:27,
2022-04-21,Detroit Red Wings,2.0,Florida Panthers,5.0,,16238.0,2:26,
2022-04-21,Chicago Blackhawks,1.0,Los Angeles Kings,4.0,,18230.0,2:17,
2022-04-21,Vancouver Canucks,3.0,Minnesota Wild,6.0,,17894.0,2:28,
2022-04-21,Philadelphia Flyers,6.0,Montreal Canadiens,3.0,,21105.0,2:30,
2022-04-21,Buffalo Sabres,5.0,New Jersey Devils,2.0,,12014.0,2:19,
2022-04-21,New York Rangers,6.0,New York Islanders,3.0,,17255.0,2:16,
2022-04-21,Boston Bruins,0.0,Pittsburgh Penguins,4.0,,18350.0,2:30,
2022-04-21,St. Louis Blues,3.0,San Jose Sharks,1.0,,12136.0,2:15,
2022-04-21,Toronto Maple Leafs,1.0,Tampa Bay Lightning,8.0,,19092.0,2:47,
2022-04-22,Washington Capitals,2.0,Arizona Coyotes,0.0,,14053.0,2:23,
2022-04-22,Ottawa Senators,2.0,Columbus Blue Jackets,1.0,SO,18116.0,2:40,
2022-04-22,Colorado Avalanche,3.0,Edmonton Oilers,6.0,,18347.0,2:29,
2022-04-22,Seattle Kraken,3.0,Minnesota Wild,6.0,,19047.0,2:26,
2022-04-23,St. Louis Blues,5.0,Arizona Coyotes,4.0,OT,12717.0,2:23,
2022-04-23,New York Rangers,1.0,Boston Bruins,3.0,,17850.0,2:26,
2022-04-23,New York Islanders,3.0,Buffalo Sabres,5.0,,12955.0,2:21,
2022-04-23,Vancouver Canucks,3.0,Calgary Flames,6.0,,17533.0,2:31,
2022-04-23,Seattle Kraken,2.0,Dallas Stars,3.0,,18532.0,2:29,
2022-04-23,Pittsburgh Penguins,7.0,Detroit Red Wings,2.0,,19515.0,2:26,
2022-04-23,Toronto Maple Leafs,2.0,Florida Panthers,3.0,OT,17132.0,2:29,
2022-04-23,Anaheim Ducks,2.0,Los Angeles Kings,4.0,,18230.0,2:28,
2022-04-23,Carolina Hurricanes,3.0,New Jersey Devils,2.0,OT,10376.0,2:27,
2022-04-23,Montreal Canadiens,4.0,Ottawa Senators,6.0,,19410.0,2:37,
2022-04-23,Chicago Blackhawks,1.0,San Jose Sharks,4.0,,17562.0,2:15,
2022-04-23,Nashville Predators,2.0,Tampa Bay Lightning,6.0,,19092.0,2:32,
2022-04-24,St. Louis Blues,6.0,Anaheim Ducks,3.0,,17446.0,2:26,
2022-04-24,Edmonton Oilers,2.0,Columbus Blue Jackets,5.0,,18120.0,2:27,
2022-04-24,Tampa Bay Lightning,8.0,Florida Panthers,4.0,,17036.0,2:44,
2022-04-24,Boston Bruins,5.0,Montreal Canadiens,3.0,,21105.0,2:33,
2022-04-24,Detroit Red Wings,3.0,New Jersey Devils,0.0,,11492.0,2:13,
2022-04-24,Minnesota Wild,5.0,Nashville Predators,4.0,OT,17160.0,2:49,
2022-04-24,Carolina Hurricanes,5.0,New York Islanders,2.0,,15945.0,2:20,
2022-04-24,Pittsburgh Penguins,1.0,Philadelphia Flyers,4.0,,18601.0,2:37,
2022-04-24,San Jose Sharks,5.0,Vegas Golden Knights,4.0,SO,18367.0,2:46,
2022-04-24,Colorado Avalanche,1.0,Winnipeg Jets,4.0,,14443.0,2:27,
2022-04-24,Toronto Maple Leafs,4.0,Washington Capitals,3.0,SO,18573.0,2:47,
2022-04-25,Philadelphia Flyers,1.0,Chicago Blackhawks,3.0,,18642.0,2:26,
2022-04-26,Florida Panthers,2.0,Boston Bruins,4.0,,17850.0,2:34,
2022-04-26,St. Louis Blues,3.0,Colorado Avalanche,5.0,,18071.0,2:30,
2022-04-26,Vegas Golden Knights,2.0,Dallas Stars,3.0,SO,18532.0,2:50,
2022-04-26,Arizona Coyotes,5.0,Minnesota Wild,3.0,,18383.0,2:32,
2022-04-26,Calgary Flames,5.0,Nashville Predators,4.0,OT,17498.0,2:50,
2022-04-26,Carolina Hurricanes,4.0,New York Rangers,3.0,,17358.0,2:31,
2022-04-26,New Jersey Devils,4.0,Ottawa Senators,5.0,OT,13101.0,2:38,
2022-04-26,Edmonton Oilers,5.0,Pittsburgh Penguins,1.0,,17804.0,2:26,
2022-04-26,Anaheim Ducks,5.0,San Jose Sharks,2.0,,13378.0,2:26,
2022-04-26,Columbus Blue Jackets,1.0,Tampa Bay Lightning,4.0,,19092.0,2:15,
2022-04-26,Detroit Red Wings,0.0,Toronto Maple Leafs,3.0,,18107.0,2:20,
2022-04-26,Seattle Kraken,2.0,Vancouver Canucks,5.0,,18261.0,2:21,
2022-04-26,New York Islanders,4.0,Washington Capitals,1.0,,18573.0,2:21,
2022-04-27,Vegas Golden Knights,3.0,Chicago Blackhawks,4.0,SO,19660.0,2:35,
2022-04-27,Arizona Coyotes,4.0,Dallas Stars,3.0,OT,18025.0,2:40,
2022-04-27,Montreal Canadiens,4.0,New York Rangers,3.0,,16845.0,2:23,
2022-04-27,Los Angeles Kings,5.0,Seattle Kraken,3.0,,17151.0,2:27,
2022-04-27,Philadelphia Flyers,0.0,Winnipeg Jets,4.0,,13383.0,2:23,
2022-04-28,Buffalo Sabres,0.0,Boston Bruins,5.0,,17850.0,2:32,
2022-04-28,New Jersey Devils,3.0,Carolina Hurricanes,6.0,,18040.0,2:22,
2022-04-28,Tampa Bay Lightning,2.0,Columbus Blue Jackets,5.0,,18234.0,2:29,
2022-04-28,Nashville Predators,5.0,Colorado Avalanche,4.0,SO,18011.0,2:52,
2022-04-28,San Jose Sharks,4.0,Edmonton Oilers,5.0,OT,16692.0,2:29,
2022-04-28,Calgary Flames,2.0,Minnesota Wild,3.0,OT,18490.0,2:25,
2022-04-28,Washington Capitals,1.0,New York Islanders,5.0,,16722.0,2:26,
2022-04-28,Florida Panthers,4.0,Ottawa Senators,0.0,,17102.0,2:14,
2022-04-28,Los Angeles Kings,2.0,Vancouver Canucks,3.0,OT,18779.0,2:25,
2022-04-29,Nashville Predators,4.0,Arizona Coyotes,5.0,,15123.0,2:31,
2022-04-29,Chicago Blackhawks,2.0,Buffalo Sabres,3.0,OT,16505.0,2:20,
2022-04-29,Anaheim Ducks,2.0,Dallas Stars,4.0,,18532.0,2:15,
2022-04-29,Vancouver Canucks,2.0,Edmonton Oilers,3.0,SO,18347.0,2:34,
2022-04-29,Colorado Avalanche,1.0,Minnesota Wild,4.0,,19261.0,2:29,
2022-04-29,Florida Panthers,2.0,Montreal Canadiens,10.0,,21105.0,2:28,
2022-04-29,Detroit Red Wings,5.0,New Jersey Devils,3.0,,14597.0,2:17,
2022-04-29,Tampa Bay Lightning,6.0,New York Islanders,4.0,,17255.0,2:26,
2022-04-29,Washington Capitals,2.0,New York Rangers,3.0,,17230.0,2:28,
2022-04-29,Ottawa Senators,4.0,Philadelphia Flyers,2.0,,17575.0,2:33,
2022-04-29,Columbus Blue Jackets,3.0,Pittsburgh Penguins,5.0,,18402.0,2:29,
2022-04-29,San Jose Sharks,0.0,Seattle Kraken,3.0,,17151.0,2:16,
2022-04-29,Vegas Golden Knights,7.0,St. Louis Blues,4.0,,18096.0,2:23,
2022-04-29,Boston Bruins,2.0,Toronto Maple Leafs,5.0,,18219.0,2:29,
2022-04-29,Calgary Flames,1.0,Winnipeg Jets,3.0,,14202.0,2:21,
2022-05-01,Seattle Kraken,3.0,Winnipeg Jets,4.0,,14443.0,2:10,
2022-10-07,San Jose Sharks,1.0,Nashville Predators,4.0,,16648.0,2:43,at O2 Arena (Prague CZ)
2022-10-08,Nashville Predators,3.0,San Jose Sharks,2.0,,17023.0,2:33,at O2 Arena (Prague CZ)
2022-10-11,Vegas Golden Knights,4.0,Los Angeles Kings,3.0,,18230.0,2:31,
2022-10-11,Tampa Bay Lightning,1.0,New York Rangers,3.0,,18006.0,2:21,
2022-10-12,Seattle Kraken,4.0,Anaheim Ducks,5.0,OT,17530.0,2:28,
2022-10-12,Columbus Blue Jackets,1.0,Carolina Hurricanes,4.0,,18824.0,2:37,
2022-10-12,Chicago Blackhawks,2.0,Colorado Avalanche,5.0,,18143.0,2:19,
2022-10-12,Vancouver Canucks,3.0,Edmonton Oilers,5.0,,18347.0,2:41,
2022-10-12,Toronto Maple Leafs,3.0,Montreal Canadiens,4.0,,21105.0,2:30,
2022-10-12,Boston Bruins,5.0,Washington Capitals,2.0,,18573.0,2:28,
2022-10-13,Ottawa Senators,1.0,Buffalo Sabres,4.0,,15364.0,2:21,
2022-10-13,Colorado Avalanche,3.0,Calgary Flames,5.0,,19289.0,2:35,
2022-10-13,Seattle Kraken,4.0,Los Angeles Kings,1.0,,15645.0,2:28,
2022-10-13,New York Rangers,7.0,Minnesota Wild,3.0,,18612.0,2:31,
2022-10-13,Dallas Stars,4.0,Nashville Predators,1.0,,17692.0,2:26,
2022-10-13,Florida Panthers,3.0,New York Islanders,1.0,,17255.0,2:36,
2022-10-13,New Jersey Devils,2.0,Philadelphia Flyers,5.0,,19107.0,2:34,
2022-10-13,Arizona Coyotes,2.0,Pittsburgh Penguins,6.0,,18355.0,2:34,
2022-10-13,Washington Capitals,2.0,Toronto Maple Leafs,3.0,,18914.0,2:31,
2022-10-13,Chicago Blackhawks,0.0,Vegas Golden Knights,1.0,,18467.0,2:27,
2022-10-14,Tampa Bay Lightning,5.0,Columbus Blue Jackets,2.0,,18889.0,2:25,
2022-10-14,Montreal Canadiens,0.0,Detroit Red Wings,3.0,,19515.0,2:30,
2022-10-14,Carolina Hurricanes,2.0,San Jose Sharks,1.0,,17562.0,2:27,
2022-10-14,New York Rangers,1.0,Winnipeg Jets,4.0,,14553.0,2:26,
2022-10-15,Arizona Coyotes,3.0,Boston Bruins,6.0,,17850.0,2:33,
2022-10-15,Florida Panthers,4.0,Buffalo Sabres,3.0,,11481.0,2:30,
2022-10-15,Nashville Predators,1.0,Dallas Stars,5.0,,18532.0,2:30,
2022-10-15,Calgary Flames,4.0,Edmonton Oilers,3.0,,18347.0,2:35,
2022-10-15,Los Angeles Kings,7.0,Minnesota Wild,6.0,,18421.0,2:44,
2022-10-15,Detroit Red Wings,5.0,New Jersey Devils,2.0,,16514.0,2:25,
2022-10-15,Anaheim Ducks,1.0,New York Islanders,7.0,,16487.0,2:32,
2022-10-15,Vancouver Canucks,2.0,Philadelphia Flyers,3.0,,14837.0,2:27,
2022-10-15,Tampa Bay Lightning,2.0,Pittsburgh Penguins,6.0,,18416.0,2:25,
2022-10-15,Vegas Golden Knights,5.0,Seattle Kraken,2.0,,17151.0,2:32,
2022-10-15,Chicago Blackhawks,5.0,San Jose Sharks,2.0,,15219.0,2:22,
2022-10-15,Columbus Blue Jackets,2.0,St. Louis Blues,5.0,,18096.0,2:19,
2022-10-15,Ottawa Senators,2.0,Toronto Maple Leafs,3.0,,18709.0,2:28,
2022-10-15,Montreal Canadiens,1.0,Washington Capitals,3.0,,18573.0,2:29,
2022-10-17,Florida Panthers,3.0,Boston Bruins,5.0,,17850.0,2:32,
2022-10-17,Winnipeg Jets,1.0,Dallas Stars,4.0,,17875.0,2:22,
2022-10-17,Los Angeles Kings,5.0,Detroit Red Wings,4.0,OT,15919.0,2:35,
2022-10-17,Colorado Avalanche,6.0,Minnesota Wild,3.0,,17437.0,2:36,
2022-10-17,Pittsburgh Penguins,2.0,Montreal Canadiens,3.0,OT,21105.0,2:32,
2022-10-17,Anaheim Ducks,4.0,New York Rangers,6.0,,18006.0,2:29,
2022-10-17,Carolina Hurricanes,5.0,Seattle Kraken,1.0,,17151.0,2:30,
2022-10-17,Arizona Coyotes,4.0,Toronto Maple Leafs,2.0,,18346.0,2:28,
2022-10-17,Vancouver Canucks,4.0,Washington Capitals,6.0,,18573.0,2:32,
2022-10-18,Vancouver Canucks,3.0,Columbus Blue Jackets,4.0,OT,14060.0,2:30,
2022-10-18,Vegas Golden Knights,2.0,Calgary Flames,3.0,,16944.0,2:34,
2022-10-18,Buffalo Sabres,4.0,Edmonton Oilers,2.0,,16121.0,2:35,
2022-10-18,Anaheim Ducks,2.0,New Jersey Devils,4.0,,10130.0,2:29,
2022-10-18,Los Angeles Kings,4.0,Nashville Predators,3.0,SO,17159.0,2:35,
2022-10-18,San Jose Sharks,2.0,New York Islanders,5.0,,13892.0,2:31,
2022-10-18,Boston Bruins,5.0,Ottawa Senators,7.0,,19811.0,2:41,
2022-10-18,Philadelphia Flyers,3.0,Tampa Bay Lightning,2.0,,19092.0,2:31,
2022-10-19,Winnipeg Jets,4.0,Colorado Avalanche,3.0,OT,18062.0,2:26,
2022-10-19,Philadelphia Flyers,3.0,Florida Panthers,4.0,,17421.0,2:38,
2022-10-19,St. Louis Blues,4.0,Seattle Kraken,3.0,OT,17151.0,2:27,
2022-10-20,Anaheim Ducks,1.0,Boston Bruins,2.0,SO,17850.0,2:48,
2022-10-20,Nashville Predators,3.0,Columbus Blue Jackets,5.0,,14691.0,2:37,
2022-10-20,Buffalo Sabres,6.0,Calgary Flames,3.0,,17080.0,2:28,
2022-10-20,Carolina Hurricanes,4.0,Edmonton Oilers,6.0,,16023.0,2:38,
2022-10-20,Vancouver Canucks,3.0,Minnesota Wild,4.0,OT,17323.0,2:29,
2022-10-20,Arizona Coyotes,2.0,Montreal Canadiens,6.0,,20691.0,2:28,
2022-10-20,New Jersey Devils,4.0,New York Islanders,1.0,,16046.0,2:22,
2022-10-20,San Jose Sharks,3.0,New York Rangers,2.0,OT,17083.0,2:27,
2022-10-20,Washington Capitals,2.0,Ottawa Senators,5.0,,14210.0,2:28,
2022-10-20,Los Angeles Kings,1.0,Pittsburgh Penguins,6.0,,17136.0,2:27,
2022-10-20,Dallas Stars,2.0,Toronto Maple Leafs,3.0,OT,18488.0,2:50,
2022-10-20,Winnipeg Jets,2.0,Vegas Golden Knights,5.0,,17777.0,2:19,
2022-10-21,Detroit Red Wings,3.0,Chicago Blackhawks,4.0,OT,18753.0,2:31,
2022-10-21,Seattle Kraken,3.0,Colorado Avalanche,2.0,,18131.0,2:26,
2022-10-21,Tampa Bay Lightning,3.0,Florida Panthers,2.0,OT,17531.0,2:44,
2022-10-22,Minnesota Wild,3.0,Boston Bruins,4.0,OT,17850.0,2:42,
2022-10-22,Pittsburgh Penguins,6.0,Columbus Blue Jackets,3.0,,18051.0,2:35,
2022-10-22,Carolina Hurricanes,2.0,Calgary Flames,3.0,OT,17210.0,2:27,
2022-10-22,St. Louis Blues,2.0,Edmonton Oilers,0.0,,17102.0,2:12,
2022-10-22,Dallas Stars,5.0,Montreal Canadiens,2.0,,21105.0,2:26,
2022-10-22,San Jose Sharks,1.0,New Jersey Devils,2.0,,11037.0,2:31,
2022-10-22,Philadelphia Flyers,3.0,Nashville Predators,1.0,,17470.0,2:34,
2022-10-22,Arizona Coyotes,2.0,Ottawa Senators,6.0,,15107.0,2:29,
2022-10-22,New York Islanders,3.0,Tampa Bay Lightning,5.0,,19092.0,2:29,
2022-10-22,Buffalo Sabres,5.0,Vancouver Canucks,1.0,,18809.0,2:26,
2022-10-22,Colorado Avalanche,3.0,Vegas Golden Knights,2.0,,18207.0,2:29,
2022-10-22,Toronto Maple Leafs,4.0,Winnipeg Jets,1.0,,15325.0,2:23,
2022-10-22,Los Angeles Kings,3.0,Washington Capitals,4.0,,18573.0,2:26,
2022-10-23,Seattle Kraken,4.0,Chicago Blackhawks,5.0,,14892.0,2:26,
2022-10-23,Anaheim Ducks,1.0,Detroit Red Wings,5.0,,17932.0,2:33,
2022-10-23,New York Islanders,2.0,Florida Panthers,3.0,,16342.0,2:26,
2022-10-23,Columbus Blue Jackets,5.0,New York Rangers,1.0,,18006.0,2:23,
2022-10-23,San Jose Sharks,3.0,Philadelphia Flyers,0.0,,14512.0,2:29,
2022-10-24,Pittsburgh Penguins,3.0,Edmonton Oilers,6.0,,17392.0,2:27,
2022-10-24,Washington Capitals,6.0,New Jersey Devils,3.0,,11405.0,2:31,
2022-10-24,Dallas Stars,2.0,Ottawa Senators,4.0,,12088.0,2:29,
2022-10-24,Carolina Hurricanes,3.0,Vancouver Canucks,2.0,,18775.0,2:34,
2022-10-24,Toronto Maple Leafs,1.0,Vegas Golden Knights,3.0,,17989.0,2:35,
2022-10-24,St. Louis Blues,0.0,Winnipeg Jets,4.0,,13936.0,2:18,
2022-10-25,Dallas Stars,1.0,Boston Bruins,3.0,,17850.0,2:27,
2022-10-25,Arizona Coyotes,6.0,Columbus Blue Jackets,3.0,,14498.0,2:33,
2022-10-25,Pittsburgh Penguins,1.0,Calgary Flames,4.0,,17628.0,2:28,
2022-10-25,Florida Panthers,2.0,Chicago Blackhawks,4.0,,12859.0,2:28,
2022-10-25,New Jersey Devils,6.0,Detroit Red Wings,2.0,,16546.0,2:27,
2022-10-25,Tampa Bay Lightning,2.0,Los Angeles Kings,4.0,,16480.0,2:26,
2022-10-25,Minnesota Wild,3.0,Montreal Canadiens,1.0,,20867.0,2:24,
2022-10-25,Colorado Avalanche,3.0,New York Rangers,2.0,SO,18006.0,2:47,
2022-10-25,Buffalo Sabres,1.0,Seattle Kraken,5.0,,17151.0,2:21,
2022-10-25,Vegas Golden Knights,4.0,San Jose Sharks,2.0,,12003.0,2:26,
2022-10-26,Tampa Bay Lightning,4.0,Anaheim Ducks,2.0,,14889.0,2:31,
2022-10-26,New York Rangers,0.0,New York Islanders,3.0,,17255.0,2:25,
2022-10-26,Edmonton Oilers,3.0,St. Louis Blues,1.0,,18096.0,2:24,
2022-10-27,Detroit Red Wings,1.0,Boston Bruins,5.0,,17850.0,2:31,
2022-10-27,Montreal Canadiens,3.0,Buffalo Sabres,2.0,,12735.0,2:21,
2022-10-27,Edmonton Oilers,6.0,Chicago Blackhawks,5.0,,13685.0,2:38,
2022-10-27,Washington Capitals,0.0,Dallas Stars,2.0,,18235.0,2:25,
2022-10-27,Winnipeg Jets,6.0,Los Angeles Kings,4.0,,15716.0,2:25,
2022-10-27,St. Louis Blues,2.0,Nashville Predators,6.0,,17159.0,2:19,
2022-10-27,Minnesota Wild,4.0,Ottawa Senators,2.0,,13870.0,2:35,
2022-10-27,Florida Panthers,3.0,Philadelphia Flyers,4.0,,14871.0,2:37,
2022-10-27,Vancouver Canucks,5.0,Seattle Kraken,4.0,,17151.0,2:31,
2022-10-27,Toronto Maple Leafs,3.0,San Jose Sharks,4.0,OT,12507.0,2:21,
2022-10-28,Winnipeg Jets,3.0,Arizona Coyotes,2.0,OT,4600.0,2:27,
2022-10-28,New York Islanders,6.0,Carolina Hurricanes,2.0,,18680.0,2:29,
2022-10-28,Boston Bruins,4.0,Columbus Blue Jackets,0.0,,16162.0,2:19,
2022-10-28,Colorado Avalanche,0.0,New Jersey Devils,1.0,,12502.0,2:21,
2022-10-28,Pittsburgh Penguins,1.0,Vancouver Canucks,5.0,,18528.0,2:26,
2022-10-28,Anaheim Ducks,0.0,Vegas Golden Knights,4.0,,18036.0,2:32,
2022-10-29,Chicago Blackhawks,3.0,Buffalo Sabres,4.0,OT,14547.0,2:31,
2022-10-29,Edmonton Oilers,3.0,Calgary Flames,2.0,,19289.0,2:30,
2022-10-29,New York Rangers,6.0,Dallas Stars,3.0,,18532.0,2:28,
2022-10-29,Minnesota Wild,1.0,Detroit Red Wings,2.0,,17364.0,2:15,
2022-10-29,Ottawa Senators,3.0,Florida Panthers,5.0,,15577.0,2:38,
2022-10-29,Toronto Maple Leafs,2.0,Los Angeles Kings,4.0,,17530.0,2:28,
2022-10-29,Washington Capitals,3.0,Nashville Predators,0.0,,17159.0,2:32,
2022-10-29,Colorado Avalanche,4.0,New York Islanders,5.0,,17255.0,2:30,
2022-10-29,Carolina Hurricanes,4.0,Philadelphia Flyers,3.0,OT,13335.0,2:40,
2022-10-29,Pittsburgh Penguins,1.0,Seattle Kraken,3.0,,17151.0,2:33,
2022-10-29,Tampa Bay Lightning,4.0,San Jose Sharks,3.0,,15122.0,2:17,
2022-10-29,Montreal Canadiens,7.0,St. Louis Blues,4.0,,18096.0,2:27,
2022-10-30,Toronto Maple Leafs,3.0,Anaheim Ducks,4.0,OT,16084.0,2:35,
2022-10-30,New York Rangers,3.0,Arizona Coyotes,2.0,,4600.0,2:24,
2022-10-30,Minnesota Wild,4.0,Chicago Blackhawks,3.0,SO,14149.0,2:43,
2022-10-30,Columbus Blue Jackets,1.0,New Jersey Devils,7.0,,11547.0,2:28,
2022-10-30,Winnipeg Jets,1.0,Vegas Golden Knights,2.0,OT,17824.0,2:31,
2022-10-31,Detroit Red Wings,3.0,Buffalo Sabres,8.0,,9673.0,2:27,
2022-10-31,Washington Capitals,2.0,Carolina Hurricanes,3.0,SO,16211.0,2:41,
